dia_test,hora_dia,fecha,demanda_real,demanda_predicha,error_absoluto,error_relativo_pct
219,6,2014-09-21,3.71,4.43,0.72,19.5
219,7,2014-09-21,3.76,4.32,0.56,14.8
219,8,2014-09-21,3.85,4.25,0.39,10.21
219,9,2014-09-21,4.01,4.24,0.23,5.84
219,10,2014-09-21,4.2,4.3,0.09,2.24
219,11,2014-09-21,4.32,4.31,0.02,0.36
219,12,2014-09-21,4.25,4.25,0.0,0.04
219,13,2014-09-21,4.28,4.23,0.05,1.15
219,14,2014-09-21,4.16,4.15,0.01,0.33
219,15,2014-09-21,3.85,3.96,0.11,2.99
219,16,2014-09-21,3.71,3.83,0.12,3.26
219,17,2014-09-21,4.06,4.01,0.05,1.14
219,18,2014-09-21,3.7,3.89,0.18,4.96
219,19,2014-09-21,3.4,3.59,0.19,5.57
219,20,2014-09-21,3.25,3.37,0.12,3.61
219,21,2014-09-21,3.24,3.28,0.04,1.2
219,22,2014-09-21,3.46,3.32,0.13,3.9
219,23,2014-09-21,4.04,3.49,0.55,13.61
220,0,2014-09-22,3.44,4.5,1.06,30.76
220,1,2014-09-22,3.62,4.58,0.97,26.69
220,2,2014-09-22,3.68,4.51,0.83,22.68
220,3,2014-09-22,3.69,4.47,0.77,20.93
220,4,2014-09-22,3.71,4.46,0.75,20.15
220,5,2014-09-22,3.71,4.39,0.68,18.42
220,6,2014-09-22,3.76,4.3,0.54,14.3
220,7,2014-09-22,3.85,4.24,0.39,10.0
220,8,2014-09-22,4.01,4.24,0.23,5.71
220,9,2014-09-22,4.2,4.29,0.09,2.11
220,10,2014-09-22,4.32,4.3,0.02,0.5
220,11,2014-09-22,4.25,4.24,0.01,0.12
220,12,2014-09-22,4.28,4.22,0.06,1.3
220,13,2014-09-22,4.16,4.14,0.02,0.49
220,14,2014-09-22,3.85,3.96,0.11,2.83
220,15,2014-09-22,3.71,3.82,0.12,3.11
220,16,2014-09-22,4.06,4.01,0.05,1.27
220,17,2014-09-22,3.7,3.88,0.18,4.84
220,18,2014-09-22,3.4,3.59,0.19,5.47
220,19,2014-09-22,3.25,3.37,0.12,3.54
220,20,2014-09-22,3.24,3.28,0.04,1.15
220,21,2014-09-22,3.46,3.32,0.14,3.92
220,22,2014-09-22,4.04,3.49,0.55,13.62
220,23,2014-09-22,4.74,3.75,0.99,20.98
221,0,2014-09-23,3.62,4.59,0.97,26.92
221,1,2014-09-23,3.68,4.62,0.94,25.67
221,2,2014-09-23,3.69,4.49,0.79,21.49
221,3,2014-09-23,3.71,4.42,0.71,19.25
221,4,2014-09-23,3.71,4.36,0.65,17.56
221,5,2014-09-23,3.76,4.29,0.53,14.02
221,6,2014-09-23,3.85,4.24,0.39,10.18
221,7,2014-09-23,4.01,4.25,0.24,6.08
221,8,2014-09-23,4.2,4.31,0.1,2.48
221,9,2014-09-23,4.32,4.31,0.01,0.19
221,10,2014-09-23,4.25,4.25,0.01,0.13
221,11,2014-09-23,4.28,4.23,0.05,1.12
221,12,2014-09-23,4.16,4.15,0.01,0.35
221,13,2014-09-23,3.85,3.96,0.11,2.94
221,14,2014-09-23,3.71,3.82,0.12,3.18
221,15,2014-09-23,4.06,4.01,0.05,1.23
221,16,2014-09-23,3.7,3.88,0.18,4.85
221,17,2014-09-23,3.4,3.59,0.19,5.45
221,18,2014-09-23,3.25,3.36,0.11,3.48
221,19,2014-09-23,3.24,3.27,0.03,1.07
221,20,2014-09-23,3.46,3.32,0.14,4.02
221,21,2014-09-23,4.04,3.49,0.55,13.71
221,22,2014-09-23,4.74,3.74,1.0,21.05
221,23,2014-09-23,4.82,4.02,0.8,16.56
222,0,2014-09-24,3.68,4.6,0.93,25.18
222,1,2014-09-24,3.69,4.61,0.91,24.77
222,2,2014-09-24,3.71,4.47,0.76,20.42
222,3,2014-09-24,3.71,4.35,0.64,17.27
222,4,2014-09-24,3.76,4.28,0.51,13.65
222,5,2014-09-24,3.85,4.25,0.4,10.27
222,6,2014-09-24,4.01,4.27,0.26,6.54
222,7,2014-09-24,4.2,4.33,0.13,3.08
222,8,2014-09-24,4.32,4.34,0.02,0.38
222,9,2014-09-24,4.25,4.28,0.03,0.62
222,10,2014-09-24,4.28,4.24,0.03,0.74
222,11,2014-09-24,4.16,4.16,0.0,0.06
222,12,2014-09-24,3.85,3.97,0.12,3.16
222,13,2014-09-24,3.71,3.83,0.12,3.34
222,14,2014-09-24,4.06,4.01,0.05,1.13
222,15,2014-09-24,3.7,3.88,0.18,4.91
222,16,2014-09-24,3.4,3.59,0.19,5.46
222,17,2014-09-24,3.25,3.36,0.11,3.43
222,18,2014-09-24,3.24,3.27,0.03,0.96
222,19,2014-09-24,3.46,3.31,0.14,4.17
222,20,2014-09-24,4.04,3.48,0.56,13.85
222,21,2014-09-24,4.74,3.74,1.0,21.18
222,22,2014-09-24,4.82,4.01,0.8,16.68
222,23,2014-09-24,4.92,4.32,0.6,12.15
223,0,2014-09-25,3.69,4.59,0.89,24.21
223,1,2014-09-25,3.71,4.59,0.88,23.85
223,2,2014-09-25,3.71,4.4,0.69,18.72
223,3,2014-09-25,3.76,4.28,0.51,13.64
223,4,2014-09-25,3.85,4.24,0.39,10.1
223,5,2014-09-25,4.01,4.28,0.27,6.78
223,6,2014-09-25,4.2,4.36,0.15,3.68
223,7,2014-09-25,4.32,4.37,0.05,1.1
223,8,2014-09-25,4.25,4.31,0.06,1.32
223,9,2014-09-25,4.28,4.27,0.01,0.17
223,10,2014-09-25,4.16,4.18,0.02,0.38
223,11,2014-09-25,3.85,3.98,0.13,3.5
223,12,2014-09-25,3.71,3.84,0.13,3.59
223,13,2014-09-25,4.06,4.02,0.04,0.96
223,14,2014-09-25,3.7,3.89,0.19,5.02
223,15,2014-09-25,3.4,3.59,0.19,5.5
223,16,2014-09-25,3.25,3.36,0.11,3.38
223,17,2014-09-25,3.24,3.27,0.03,0.83
223,18,2014-09-25,3.46,3.3,0.15,4.37
223,19,2014-09-25,4.04,3.47,0.57,14.05
223,20,2014-09-25,4.74,3.73,1.01,21.34
223,21,2014-09-25,4.82,4.0,0.81,16.84
223,22,2014-09-25,4.92,4.31,0.6,12.3
223,23,2014-09-25,4.93,4.55,0.38,7.75
224,0,2014-09-26,3.71,4.58,0.87,23.43
224,1,2014-09-26,3.71,4.53,0.82,22.21
224,2,2014-09-26,3.76,4.33,0.57,15.12
224,3,2014-09-26,3.85,4.24,0.39,10.1
224,4,2014-09-26,4.01,4.27,0.26,6.58
224,5,2014-09-26,4.2,4.36,0.16,3.88
224,6,2014-09-26,4.32,4.4,0.07,1.67
224,7,2014-09-26,4.25,4.34,0.09,2.05
224,8,2014-09-26,4.28,4.3,0.02,0.51
224,9,2014-09-26,4.16,4.2,0.04,0.95
224,10,2014-09-26,3.85,4.0,0.15,3.96
224,11,2014-09-26,3.71,3.85,0.15,3.94
224,12,2014-09-26,4.06,4.03,0.03,0.73
224,13,2014-09-26,3.7,3.89,0.19,5.18
224,14,2014-09-26,3.4,3.59,0.19,5.58
224,15,2014-09-26,3.25,3.36,0.11,3.35
224,16,2014-09-26,3.24,3.26,0.02,0.72
224,17,2014-09-26,3.46,3.3,0.16,4.56
224,18,2014-09-26,4.04,3.47,0.58,14.24
224,19,2014-09-26,4.74,3.72,1.02,21.51
224,20,2014-09-26,4.82,4.0,0.82,17.0
224,21,2014-09-26,4.92,4.3,0.61,12.45
224,22,2014-09-26,4.93,4.54,0.39,7.89
224,23,2014-09-26,4.97,4.69,0.27,5.52
225,0,2014-09-27,3.71,4.52,0.81,21.98
225,1,2014-09-27,3.76,4.48,0.71,18.94
225,2,2014-09-27,3.85,4.31,0.46,12.01
225,3,2014-09-27,4.01,4.29,0.28,6.98
225,4,2014-09-27,4.2,4.37,0.17,3.99
225,5,2014-09-27,4.32,4.42,0.09,2.13
225,6,2014-09-27,4.25,4.37,0.12,2.83
225,7,2014-09-27,4.28,4.33,0.06,1.4
225,8,2014-09-27,4.16,4.24,0.07,1.79
225,9,2014-09-27,3.85,4.03,0.18,4.69
225,10,2014-09-27,3.71,3.87,0.17,4.52
225,11,2014-09-27,4.06,4.05,0.01,0.31
225,12,2014-09-27,3.7,3.91,0.21,5.55
225,13,2014-09-27,3.4,3.6,0.2,5.87
225,14,2014-09-27,3.25,3.36,0.11,3.5
225,15,2014-09-27,3.24,3.26,0.02,0.75
225,16,2014-09-27,3.46,3.29,0.16,4.64
225,17,2014-09-27,4.04,3.46,0.58,14.37
225,18,2014-09-27,4.74,3.72,1.03,21.64
225,19,2014-09-27,4.82,3.99,0.83,17.15
225,20,2014-09-27,4.92,4.3,0.62,12.61
225,21,2014-09-27,4.93,4.53,0.4,8.04
225,22,2014-09-27,4.97,4.68,0.28,5.67
225,23,2014-09-27,5.06,4.77,0.3,5.88
226,0,2014-09-28,3.76,4.49,0.72,19.21
226,1,2014-09-28,3.85,4.46,0.61,15.76
226,2,2014-09-28,4.01,4.36,0.35,8.7
226,3,2014-09-28,4.2,4.38,0.18,4.28
226,4,2014-09-28,4.32,4.42,0.1,2.25
226,5,2014-09-28,4.25,4.39,0.14,3.36
226,6,2014-09-28,4.28,4.37,0.1,2.24
226,7,2014-09-28,4.16,4.28,0.11,2.75
226,8,2014-09-28,3.85,4.06,0.22,5.63
226,9,2014-09-28,3.71,3.9,0.2,5.32
226,10,2014-09-28,4.06,4.07,0.01,0.29
226,11,2014-09-28,3.7,3.93,0.23,6.08
226,12,2014-09-28,3.4,3.62,0.21,6.31
226,13,2014-09-28,3.25,3.37,0.12,3.76
226,14,2014-09-28,3.24,3.27,0.03,0.85
226,15,2014-09-28,3.46,3.29,0.16,4.7
226,16,2014-09-28,4.04,3.46,0.59,14.49
226,17,2014-09-28,4.74,3.71,1.03,21.78
226,18,2014-09-28,4.82,3.98,0.83,17.31
226,19,2014-09-28,4.92,4.29,0.63,12.78
226,20,2014-09-28,4.93,4.53,0.41,8.22
226,21,2014-09-28,4.97,4.68,0.29,5.84
226,22,2014-09-28,5.06,4.76,0.31,6.04
226,23,2014-09-28,5.22,4.77,0.45,8.62
227,0,2014-09-29,3.85,4.48,0.63,16.26
227,1,2014-09-29,4.01,4.5,0.49,12.13
227,2,2014-09-29,4.2,4.44,0.23,5.56
227,3,2014-09-29,4.32,4.42,0.09,2.18
227,4,2014-09-29,4.25,4.38,0.14,3.18
227,5,2014-09-29,4.28,4.38,0.11,2.5
227,6,2014-09-29,4.16,4.3,0.14,3.35
227,7,2014-09-29,3.85,4.09,0.25,6.41
227,8,2014-09-29,3.71,3.93,0.23,6.07
227,9,2014-09-29,4.06,4.1,0.04,0.88
227,10,2014-09-29,3.7,3.95,0.24,6.6
227,11,2014-09-29,3.4,3.63,0.23,6.73
227,12,2014-09-29,3.25,3.38,0.13,4.0
227,13,2014-09-29,3.24,3.27,0.03,0.94
227,14,2014-09-29,3.46,3.29,0.16,4.74
227,15,2014-09-29,4.04,3.45,0.59,14.61
227,16,2014-09-29,4.74,3.7,1.04,21.91
227,17,2014-09-29,4.82,3.97,0.84,17.46
227,18,2014-09-29,4.92,4.28,0.64,12.94
227,19,2014-09-29,4.93,4.52,0.41,8.38
227,20,2014-09-29,4.97,4.67,0.3,6.01
227,21,2014-09-29,5.06,4.75,0.31,6.19
227,22,2014-09-29,5.22,4.76,0.46,8.75
227,23,2014-09-29,5.38,4.77,0.61,11.41
228,0,2014-09-30,4.01,4.51,0.5,12.6
228,1,2014-09-30,4.2,4.56,0.36,8.52
228,2,2014-09-30,4.32,4.45,0.13,2.99
228,3,2014-09-30,4.25,4.36,0.11,2.7
228,4,2014-09-30,4.28,4.36,0.08,1.94
228,5,2014-09-30,4.16,4.3,0.14,3.25
228,6,2014-09-30,3.85,4.11,0.26,6.73
228,7,2014-09-30,3.71,3.95,0.24,6.59
228,8,2014-09-30,4.06,4.11,0.05,1.35
228,9,2014-09-30,3.7,3.96,0.26,7.03
228,10,2014-09-30,3.4,3.64,0.24,7.07
228,11,2014-09-30,3.25,3.39,0.14,4.2
228,12,2014-09-30,3.24,3.27,0.03,1.0
228,13,2014-09-30,3.46,3.29,0.17,4.79
228,14,2014-09-30,4.04,3.45,0.59,14.71
228,15,2014-09-30,4.74,3.7,1.04,22.03
228,16,2014-09-30,4.82,3.97,0.85,17.58
228,17,2014-09-30,4.92,4.27,0.64,13.07
228,18,2014-09-30,4.93,4.51,0.42,8.52
228,19,2014-09-30,4.97,4.66,0.3,6.14
228,20,2014-09-30,5.06,4.74,0.32,6.32
228,21,2014-09-30,5.22,4.76,0.46,8.85
228,22,2014-09-30,5.38,4.76,0.62,11.49
228,23,2014-09-30,5.46,4.78,0.68,12.4
229,0,2014-10-01,4.2,4.57,0.36,8.65
229,1,2014-10-01,4.32,4.57,0.25,5.75
229,2,2014-10-01,4.25,4.4,0.15,3.53
229,3,2014-10-01,4.28,4.34,0.06,1.49
229,4,2014-10-01,4.16,4.28,0.11,2.74
229,5,2014-10-01,3.85,4.1,0.26,6.64
229,6,2014-10-01,3.71,3.96,0.26,6.93
229,7,2014-10-01,4.06,4.13,0.07,1.84
229,8,2014-10-01,3.7,3.98,0.28,7.57
229,9,2014-10-01,3.4,3.66,0.26,7.55
229,10,2014-10-01,3.25,3.4,0.15,4.51
229,11,2014-10-01,3.24,3.28,0.04,1.17
229,12,2014-10-01,3.46,3.29,0.16,4.74
229,13,2014-10-01,4.04,3.45,0.6,14.74
229,14,2014-10-01,4.74,3.7,1.05,22.09
229,15,2014-10-01,4.82,3.96,0.85,17.67
229,16,2014-10-01,4.92,4.27,0.65,13.18
229,17,2014-10-01,4.93,4.5,0.43,8.64
229,18,2014-10-01,4.97,4.65,0.31,6.27
229,19,2014-10-01,5.06,4.74,0.33,6.45
229,20,2014-10-01,5.22,4.75,0.47,8.98
229,21,2014-10-01,5.38,4.76,0.62,11.6
229,22,2014-10-01,5.46,4.78,0.68,12.5
229,23,2014-10-01,5.55,4.85,0.7,12.67
230,0,2014-10-02,4.32,4.56,0.24,5.56
230,1,2014-10-02,4.25,4.53,0.28,6.58
230,2,2014-10-02,4.28,4.39,0.12,2.72
230,3,2014-10-02,4.16,4.27,0.11,2.69
230,4,2014-10-02,3.85,4.1,0.25,6.44
230,5,2014-10-02,3.71,3.97,0.26,7.09
230,6,2014-10-02,4.06,4.16,0.1,2.35
230,7,2014-10-02,3.7,4.01,0.31,8.3
230,8,2014-10-02,3.4,3.68,0.28,8.28
230,9,2014-10-02,3.25,3.41,0.16,5.04
230,10,2014-10-02,3.24,3.29,0.05,1.51
230,11,2014-10-02,3.46,3.3,0.16,4.56
230,12,2014-10-02,4.04,3.45,0.59,14.67
230,13,2014-10-02,4.74,3.7,1.05,22.09
230,14,2014-10-02,4.82,3.96,0.85,17.71
230,15,2014-10-02,4.92,4.26,0.65,13.26
230,16,2014-10-02,4.93,4.5,0.43,8.76
230,17,2014-10-02,4.97,4.65,0.32,6.42
230,18,2014-10-02,5.06,4.73,0.34,6.62
230,19,2014-10-02,5.22,4.74,0.48,9.15
230,20,2014-10-02,5.38,4.75,0.63,11.76
230,21,2014-10-02,5.46,4.77,0.69,12.64
230,22,2014-10-02,5.55,4.84,0.71,12.8
230,23,2014-10-02,5.57,4.97,0.6,10.79
231,0,2014-10-03,4.25,4.52,0.28,6.47
231,1,2014-10-03,4.28,4.53,0.25,5.96
231,2,2014-10-03,4.16,4.34,0.18,4.24
231,3,2014-10-03,3.85,4.11,0.26,6.73
231,4,2014-10-03,3.71,3.97,0.26,7.13
231,5,2014-10-03,4.06,4.17,0.11,2.7
231,6,2014-10-03,3.7,4.04,0.34,9.05
231,7,2014-10-03,3.4,3.71,0.31,9.2
231,8,2014-10-03,3.25,3.44,0.19,5.79
231,9,2014-10-03,3.24,3.31,0.07,2.1
231,10,2014-10-03,3.46,3.31,0.14,4.15
231,11,2014-10-03,4.04,3.46,0.58,14.4
231,12,2014-10-03,4.74,3.7,1.04,21.95
231,13,2014-10-03,4.82,3.97,0.85,17.64
231,14,2014-10-03,4.92,4.26,0.65,13.25
231,15,2014-10-03,4.93,4.5,0.43,8.82
231,16,2014-10-03,4.97,4.64,0.32,6.54
231,17,2014-10-03,5.06,4.72,0.34,6.79
231,18,2014-10-03,5.22,4.73,0.49,9.34
231,19,2014-10-03,5.38,4.74,0.64,11.96
231,20,2014-10-03,5.46,4.76,0.7,12.84
231,21,2014-10-03,5.55,4.83,0.72,12.99
231,22,2014-10-03,5.57,4.96,0.61,10.97
231,23,2014-10-03,5.38,5.05,0.32,6.04
232,0,2014-10-04,4.28,4.54,0.26,6.09
232,1,2014-10-04,4.16,4.47,0.31,7.42
232,2,2014-10-04,3.85,4.16,0.32,8.22
232,3,2014-10-04,3.71,3.97,0.27,7.22
232,4,2014-10-04,4.06,4.16,0.1,2.52
232,5,2014-10-04,3.7,4.05,0.35,9.32
232,6,2014-10-04,3.4,3.74,0.34,9.98
232,7,2014-10-04,3.25,3.47,0.22,6.71
232,8,2014-10-04,3.24,3.34,0.1,3.0
232,9,2014-10-04,3.46,3.34,0.11,3.31
232,10,2014-10-04,4.04,3.49,0.55,13.73
232,11,2014-10-04,4.74,3.73,1.02,21.46
232,12,2014-10-04,4.82,3.98,0.83,17.26
232,13,2014-10-04,4.92,4.28,0.64,12.99
232,14,2014-10-04,4.93,4.5,0.43,8.67
232,15,2014-10-04,4.97,4.64,0.32,6.51
232,16,2014-10-04,5.06,4.71,0.35,6.88
232,17,2014-10-04,5.22,4.72,0.5,9.51
232,18,2014-10-04,5.38,4.73,0.66,12.18
232,19,2014-10-04,5.46,4.74,0.71,13.09
232,20,2014-10-04,5.55,4.82,0.73,13.24
232,21,2014-10-04,5.57,4.94,0.62,11.21
232,22,2014-10-04,5.38,5.04,0.34,6.28
232,23,2014-10-04,5.1,4.97,0.13,2.56
233,0,2014-10-05,4.16,4.48,0.32,7.58
233,1,2014-10-05,3.85,4.32,0.47,12.28
233,2,2014-10-05,3.71,4.07,0.36,9.8
233,3,2014-10-05,4.06,4.2,0.14,3.5
233,4,2014-10-05,3.7,4.08,0.38,10.17
233,5,2014-10-05,3.4,3.78,0.38,11.29
233,6,2014-10-05,3.25,3.52,0.27,8.34
233,7,2014-10-05,3.24,3.39,0.15,4.62
233,8,2014-10-05,3.46,3.39,0.06,1.79
233,9,2014-10-05,4.04,3.53,0.51,12.53
233,10,2014-10-05,4.74,3.77,0.98,20.57
233,11,2014-10-05,4.82,4.02,0.8,16.57
233,12,2014-10-05,4.92,4.3,0.61,12.5
233,13,2014-10-05,4.93,4.52,0.41,8.4
233,14,2014-10-05,4.97,4.64,0.32,6.47
233,15,2014-10-05,5.06,4.71,0.36,7.03
233,16,2014-10-05,5.22,4.71,0.51,9.79
233,17,2014-10-05,5.38,4.71,0.67,12.54
233,18,2014-10-05,5.46,4.72,0.74,13.48
233,19,2014-10-05,5.55,4.79,0.76,13.63
233,20,2014-10-05,5.57,4.92,0.64,11.59
233,21,2014-10-05,5.38,5.02,0.36,6.64
233,22,2014-10-05,5.1,4.96,0.15,2.91
233,23,2014-10-05,5.02,4.89,0.13,2.54
234,0,2014-10-06,3.85,4.35,0.5,13.08
234,1,2014-10-06,3.71,4.24,0.54,14.54
234,2,2014-10-06,4.06,4.31,0.25,6.16
234,3,2014-10-06,3.7,4.13,0.43,11.61
234,4,2014-10-06,3.4,3.83,0.43,12.54
234,5,2014-10-06,3.25,3.57,0.32,9.89
234,6,2014-10-06,3.24,3.44,0.2,6.26
234,7,2014-10-06,3.46,3.45,0.01,0.2
234,8,2014-10-06,4.04,3.59,0.45,11.23
234,9,2014-10-06,4.74,3.81,0.93,19.59
234,10,2014-10-06,4.82,4.05,0.76,15.79
234,11,2014-10-06,4.92,4.33,0.59,11.94
234,12,2014-10-06,4.93,4.53,0.4,8.07
234,13,2014-10-06,4.97,4.65,0.32,6.39
234,14,2014-10-06,5.06,4.7,0.36,7.16
234,15,2014-10-06,5.22,4.69,0.53,10.08
234,16,2014-10-06,5.38,4.69,0.7,12.92
234,17,2014-10-06,5.46,4.7,0.76,13.91
234,18,2014-10-06,5.55,4.77,0.78,14.05
234,19,2014-10-06,5.57,4.9,0.67,11.99
234,20,2014-10-06,5.38,5.0,0.38,7.04
234,21,2014-10-06,5.1,4.94,0.17,3.29
234,22,2014-10-06,5.02,4.88,0.15,2.9
234,23,2014-10-06,4.79,4.74,0.05,1.1
235,0,2014-10-07,3.71,4.31,0.61,16.33
235,1,2014-10-07,4.06,4.46,0.4,9.81
235,2,2014-10-07,3.7,4.19,0.49,13.12
235,3,2014-10-07,3.4,3.83,0.43,12.57
235,4,2014-10-07,3.25,3.56,0.31,9.57
235,5,2014-10-07,3.24,3.44,0.2,6.09
235,6,2014-10-07,3.46,3.45,0.01,0.17
235,7,2014-10-07,4.04,3.6,0.44,11.01
235,8,2014-10-07,4.74,3.83,0.92,19.32
235,9,2014-10-07,4.82,4.07,0.75,15.51
235,10,2014-10-07,4.92,4.34,0.57,11.69
235,11,2014-10-07,4.93,4.54,0.39,7.88
235,12,2014-10-07,4.97,4.65,0.31,6.27
235,13,2014-10-07,5.06,4.7,0.36,7.13
235,14,2014-10-07,5.22,4.69,0.53,10.12
235,15,2014-10-07,5.38,4.68,0.7,13.01
235,16,2014-10-07,5.46,4.69,0.77,14.02
235,17,2014-10-07,5.55,4.76,0.79,14.18
235,18,2014-10-07,5.57,4.89,0.67,12.12
235,19,2014-10-07,5.38,4.99,0.39,7.16
235,20,2014-10-07,5.1,4.93,0.17,3.42
235,21,2014-10-07,5.02,4.87,0.15,3.03
235,22,2014-10-07,4.79,4.73,0.06,1.23
235,23,2014-10-07,4.33,4.42,0.09,2.04
236,0,2014-10-08,4.06,4.52,0.46,11.35
236,1,2014-10-08,3.7,4.29,0.59,15.84
236,2,2014-10-08,3.4,3.83,0.43,12.65
236,3,2014-10-08,3.25,3.52,0.27,8.16
236,4,2014-10-08,3.24,3.38,0.14,4.32
236,5,2014-10-08,3.46,3.39,0.07,1.91
236,6,2014-10-08,4.04,3.55,0.49,12.14
236,7,2014-10-08,4.74,3.8,0.94,19.9
236,8,2014-10-08,4.82,4.05,0.76,15.79
236,9,2014-10-08,4.92,4.34,0.58,11.77
236,10,2014-10-08,4.93,4.55,0.39,7.82
236,11,2014-10-08,4.97,4.66,0.3,6.13
236,12,2014-10-08,5.06,4.71,0.35,6.95
236,13,2014-10-08,5.22,4.7,0.52,9.93
236,14,2014-10-08,5.38,4.69,0.69,12.82
236,15,2014-10-08,5.46,4.7,0.76,13.85
236,16,2014-10-08,5.55,4.77,0.78,14.02
236,17,2014-10-08,5.57,4.9,0.67,11.98
236,18,2014-10-08,5.38,5.0,0.38,7.04
236,19,2014-10-08,5.1,4.94,0.17,3.31
236,20,2014-10-08,5.02,4.88,0.15,2.93
236,21,2014-10-08,4.79,4.74,0.05,1.13
236,22,2014-10-08,4.33,4.43,0.09,2.13
236,23,2014-10-08,4.11,4.17,0.06,1.43
237,0,2014-10-09,3.7,4.31,0.61,16.45
237,1,2014-10-09,3.4,4.03,0.63,18.51
237,2,2014-10-09,3.25,3.68,0.43,13.11
237,3,2014-10-09,3.24,3.49,0.25,7.67
237,4,2014-10-09,3.46,3.47,0.02,0.49
237,5,2014-10-09,4.04,3.62,0.42,10.42
237,6,2014-10-09,4.74,3.86,0.88,18.62
237,7,2014-10-09,4.82,4.11,0.71,14.67
237,8,2014-10-09,4.92,4.38,0.53,10.87
237,9,2014-10-09,4.93,4.58,0.35,7.17
237,10,2014-10-09,4.97,4.68,0.29,5.8
237,11,2014-10-09,5.06,4.71,0.35,6.94
237,12,2014-10-09,5.22,4.69,0.53,10.17
237,13,2014-10-09,5.38,4.67,0.71,13.24
237,14,2014-10-09,5.46,4.67,0.78,14.37
237,15,2014-10-09,5.55,4.74,0.81,14.55
237,16,2014-10-09,5.57,4.87,0.7,12.51
237,17,2014-10-09,5.38,4.97,0.41,7.57
237,18,2014-10-09,5.1,4.91,0.2,3.83
237,19,2014-10-09,5.02,4.85,0.17,3.43
237,20,2014-10-09,4.79,4.72,0.08,1.62
237,21,2014-10-09,4.33,4.41,0.07,1.65
237,22,2014-10-09,4.11,4.15,0.04,1.0
237,23,2014-10-09,4.41,4.27,0.14,3.22
238,0,2014-10-10,3.4,4.12,0.72,21.16
238,1,2014-10-10,3.25,3.86,0.61,18.69
238,2,2014-10-10,3.24,3.61,0.37,11.38
238,3,2014-10-10,3.46,3.53,0.08,2.21
238,4,2014-10-10,4.04,3.64,0.4,9.98
238,5,2014-10-10,4.74,3.86,0.88,18.61
238,6,2014-10-10,4.82,4.1,0.71,14.76
238,7,2014-10-10,4.92,4.38,0.54,10.97
238,8,2014-10-10,4.93,4.57,0.36,7.29
238,9,2014-10-10,4.97,4.67,0.3,5.98
238,10,2014-10-10,5.06,4.7,0.36,7.18
238,11,2014-10-10,5.22,4.67,0.55,10.48
238,12,2014-10-10,5.38,4.65,0.73,13.57
238,13,2014-10-10,5.46,4.65,0.8,14.71
238,14,2014-10-10,5.55,4.72,0.83,14.88
238,15,2014-10-10,5.57,4.85,0.71,12.83
238,16,2014-10-10,5.38,4.95,0.42,7.89
238,17,2014-10-10,5.1,4.89,0.21,4.16
238,18,2014-10-10,5.02,4.83,0.19,3.76
238,19,2014-10-10,4.79,4.7,0.09,1.96
238,20,2014-10-10,4.33,4.39,0.06,1.32
238,21,2014-10-10,4.11,4.14,0.03,0.68
238,22,2014-10-10,4.41,4.26,0.15,3.5
238,23,2014-10-10,4.01,4.09,0.08,2.05
239,0,2014-10-11,3.25,4.01,0.76,23.31
239,1,2014-10-11,3.24,3.78,0.54,16.61
239,2,2014-10-11,3.46,3.61,0.15,4.36
239,3,2014-10-11,4.04,3.63,0.41,10.16
239,4,2014-10-11,4.74,3.81,0.93,19.63
239,5,2014-10-11,4.82,4.04,0.77,16.02
239,6,2014-10-11,4.92,4.32,0.6,12.17
239,7,2014-10-11,4.93,4.52,0.41,8.34
239,8,2014-10-11,4.97,4.63,0.34,6.83
239,9,2014-10-11,5.06,4.67,0.4,7.85
239,10,2014-10-11,5.22,4.64,0.57,10.99
239,11,2014-10-11,5.38,4.63,0.75,13.97
239,12,2014-10-11,5.46,4.64,0.82,15.05
239,13,2014-10-11,5.55,4.71,0.84,15.18
239,14,2014-10-11,5.57,4.84,0.73,13.11
239,15,2014-10-11,5.38,4.94,0.44,8.17
239,16,2014-10-11,5.1,4.88,0.23,4.44
239,17,2014-10-11,5.02,4.82,0.2,4.04
239,18,2014-10-11,4.79,4.69,0.11,2.25
239,19,2014-10-11,4.33,4.38,0.04,1.03
239,20,2014-10-11,4.11,4.12,0.02,0.4
239,21,2014-10-11,4.41,4.24,0.17,3.76
239,22,2014-10-11,4.01,4.08,0.07,1.79
239,23,2014-10-11,3.67,3.77,0.11,2.89
240,0,2014-10-12,3.24,3.96,0.72,22.19
240,1,2014-10-12,3.46,3.77,0.31,9.04
240,2,2014-10-12,4.04,3.67,0.37,9.24
240,3,2014-10-12,4.74,3.76,0.98,20.7
240,4,2014-10-12,4.82,3.96,0.86,17.86
240,5,2014-10-12,4.92,4.22,0.69,14.08
240,6,2014-10-12,4.93,4.43,0.5,10.09
240,7,2014-10-12,4.97,4.55,0.41,8.34
240,8,2014-10-12,5.06,4.6,0.46,9.06
240,9,2014-10-12,5.22,4.6,0.62,11.91
240,10,2014-10-12,5.38,4.59,0.79,14.67
240,11,2014-10-12,5.46,4.61,0.85,15.6
240,12,2014-10-12,5.55,4.68,0.87,15.64
240,13,2014-10-12,5.57,4.81,0.75,13.53
240,14,2014-10-12,5.38,4.91,0.46,8.58
240,15,2014-10-12,5.1,4.86,0.25,4.85
240,16,2014-10-12,5.02,4.8,0.22,4.45
240,17,2014-10-12,4.79,4.67,0.13,2.66
